,Answers,sentiment,Score,Magnitude,
131,"When Ray goes into the world and because of Ray's exposed body components, an umbrella will be needed to protect Ray from potential rain and storms. Ray has been asked to walk from my home to the local coffee caf̩ and pick up a take out order. It is a cloudy day with no weather forecast for rain. The local coffee caf̩ is less than a couple blocks from my home with limited walking obstructions. This should be an easy task for Ray to complete. However, as Ray starts on the journey to pick up the take out order and a few of the neighborhood kids start to throw dirt, sticks and gravel at Ray. The neighborhood kids are screaming that Ray is scary and not human like, and should be destroyed. I run out of the house to catch Ray and protect him from the unruly neighborhood kids. ",Neutral,-0.100000001490116,3.09999990463257,
132,"I'm concerned that this question treats ""Ray"" like a sentient being and not a property. It would look like ""Ray"" is being beaten like a mailbox by a group of teenagers with no regard for someone else's property. ",Negative,-0.699999988079071,1.5,
133,"A human treats Ray harmfully by deciding to push and shove the robot to the ground. The human also says such things to Ray as ""You are not real"" and ""You are just a robot."" The human kicks at Ray and attempts to expose its wires and cause it to malfunction.",Negative,-0.699999988079071,2.09999990463257,
134,People might talk down on Ray. They could say how they don't belong in society and that they are nothing but a nasty robot. They might even try to deface Ray if possible.,Negative,-0.400000005960465,1.39999997615814,
135,It is not hard to imagine. The desire of humanity to seek out differences as the cause of all the particular wrongs in the world of their particular group. So an example of how Ray would be treated could be the description of how so many white folks call the police on black folk just doing perfectly everyday things.,Neutral,0,1,
136,"The human might ignore or make fun of Ray's actions or questions. They might throw things or jokingly mimic Ray's actions. They might ask Ray disrespectful, mocking questions. They might try to physically harm Ray by tripping them. ",Negative,-0.800000011920929,3.20000004768372,
137,"Ray the Robot finally makes it to the hilltop to see the good and beautiful sunset. Unfortunately, at the top of the hill is a group of rowdy and rambunctious teenagers. Once the teenagers see Ray, they decide to play around with the robot by pushing it and throwing things at it. Ray asks the teens to stop, but this only makes their behavior worse. The leader of the teens takes a running jump at Ray, and yeets it off the top of the mountain.",Neutral,-0.200000002980232,2.79999995231628,
138,Ray could be made fun of for her looks. A human could try to disable Ray. A human could try to knock Ray over or steal her parts. ,Negative,-0.5,1.5,
139,Ray might be confused. Would he wonder why he was treated badly. Would he be able to rationalize someone's fear?,Negative,-0.600000023841858,1.79999995231628,
140,"Drunk idiots outside a bar knocked Ray over while trying to get it to livestream themselves dancing. They weren't being careful or respectful of Ray's personal space and are behaving rudely at Ray, getting into the camera space and not allowing Ray to proceed.",Negative,-0.800000011920929,1.70000004768372,
141,ray could be harmed physically or just discounted as a robot without feelings.,Negative,-0.400000005960465,0.400000005960465,
142,"If Ray were a waiter at a restaurant, someone might treat it just as they treat human service workers. They might shame it for the way it talks or looks or be frustrated if things took longer than expected.",Negative,-0.600000023841858,1.29999995231628,
143,Maybe when ray does something that makes a person afraid of it. When a person feels threatened he might act in self defense,Negative,-0.600000023841858,1.29999995231628,
144,"Ray might have difficulty with traffic and relatively simple concepts like sidewalks. I don't see people being particularly careful when driving around the robot. In addition, I expect pedestrians would give the robot a wide birth.",Negative,-0.400000005960465,1.39999997615814,
145,Ray was walking down the sidewalk and meets this guy who yells at him and says he,s not real and tries to grab him. Ray moves just in time and warns the guy to leave him alone or he will deploy his ray gun and terminate him. The guy runs off.,Negative,-0.5,1.70000004768372
